,anonimized_id,company_id,year,region,headquarters_country,industry,market_cap,employees,revenue,scope_1,scope_2,scope_3,waste_production,waste_recycling,water_consumption,water_withdrawal,energy_consumption,hours_of_training,gender_pay_gap,independent_board_members_percentage,legal_costs_paid_for_controversies,ceo_compensation
1163,b038cb43-51ff-4cce-a14a-eb89b2cc2b0b_2018,b038cb43-51ff-4cce-a14a-eb89b2cc2b0b,2018,Europe,United Kingdom,Tobacco,21043.14,,18416.76,110896.0,161020.0,189980.0,43388.0,31145.0,,1316520.0,842000.0,39912.0,,0.1,131.84,3893000.0
1164,0c4e3d21-155a-46e5-bcf1-e8401c9bcbf1_2020,0c4e3d21-155a-46e5-bcf1-e8401c9bcbf1,2020,Asia / Pacific,China,Packaged Foods and Meats,18871.28,52809.0,10450.95,616718.0,336596.0,8219019.0,,,20951655.01,42415479.21,1608540.0001286832,56000.0,,0.33333,0.0,
1165,0c4e3d21-155a-46e5-bcf1-e8401c9bcbf1_2019,0c4e3d21-155a-46e5-bcf1-e8401c9bcbf1,2019,Asia / Pacific,China,Packaged Foods and Meats,18871.28,50024.0,10199.41,,,,,,,,1719110.0001375289,48000.0,,0.33333,,
1166,0c4e3d21-155a-46e5-bcf1-e8401c9bcbf1_2018,0c4e3d21-155a-46e5-bcf1-e8401c9bcbf1,2018,Asia / Pacific,China,Packaged Foods and Meats,18871.28,48639.0,7983.72,,,,,,,,,50000.0,,,,
1167,778298d0-83ae-4298-961e-3da528b044ed_2020,778298d0-83ae-4298-961e-3da528b044ed,2020,United States and Canada,Canada,Electric Utilities,17769.4,,6192.41,,233000.0,3953536.0,,,28000000.0,55000000.0,,,,0.9,0.0,
1168,778298d0-83ae-4298-961e-3da528b044ed_2019,778298d0-83ae-4298-961e-3da528b044ed,2019,United States and Canada,Canada,Electric Utilities,17769.4,8970.0,6087.06,,,122390.0,,,,,,,,,,
1169,778298d0-83ae-4298-961e-3da528b044ed_2018,778298d0-83ae-4298-961e-3da528b044ed,2018,United States and Canada,Canada,Electric Utilities,17769.4,,5814.69,11140.0,222.0,,,,,,,,,0.83333,,
1170,b09ddcdd-cd2a-4496-805a-43d4ac93db0a_2020,b09ddcdd-cd2a-4496-805a-43d4ac93db0a,2020,United States and Canada,United States,Interactive Home Entertainment,20124.57,5800.0,2717.68,1510.0,19706.0,15416.0,,,133735.64,133735.64,,,,0.875,0.0,
1171,b09ddcdd-cd2a-4496-805a-43d4ac93db0a_2019,b09ddcdd-cd2a-4496-805a-43d4ac93db0a,2019,United States and Canada,United States,Interactive Home Entertainment,20124.57,4894.0,2347.65,,,,,,,,,,,0.85714,,
1172,b09ddcdd-cd2a-4496-805a-43d4ac93db0a_2018,b09ddcdd-cd2a-4496-805a-43d4ac93db0a,2018,United States and Canada,United States,Interactive Home Entertainment,20124.57,,1577.39,,,,,,,,,,,0.83333,,
1173,1434d791-ef72-4232-9b4d-72481531a99a_2020,1434d791-ef72-4232-9b4d-72481531a99a,2020,Europe,Germany,Real Estate Operating Companies,16035.26,9669.0,4033.8,,410369.0,35085.0,519402.0,47265.582,53200000.0,45237386.0,4548951.0,364360.0,1.069,1.0,0.0,4997633.0
1174,1434d791-ef72-4232-9b4d-72481531a99a_2019,1434d791-ef72-4232-9b4d-72481531a99a,2019,Europe,Germany,Real Estate Operating Companies,16035.26,9155.0,3671.5,571744.0,466892.0,37292.0,485828.0,37894.584,45200000.0,45237398.0,4249600.0,65984.0,1.161,1.0,12.4,
1175,1434d791-ef72-4232-9b4d-72481531a99a_2018,1434d791-ef72-4232-9b4d-72481531a99a,2018,Europe,Germany,Real Estate Operating Companies,16035.26,8863.0,4032.6,522421.0,406913.0,34930.0,479795.0,36464.42,43800000.0,43819301.0,3565044.0,50454.0,1.198,1.0,14.8,
1176,c0f99b74-261d-4b05-9652-b39e1a0ceafd_2020,c0f99b74-261d-4b05-9652-b39e1a0ceafd,2020,Asia / Pacific,China,Fertilizers and Agricultural Chemicals,18235.08,6337.0,1954.76,,,,,,,,,,,,0.0,
1177,c0f99b74-261d-4b05-9652-b39e1a0ceafd_2019,c0f99b74-261d-4b05-9652-b39e1a0ceafd,2019,Asia / Pacific,China,Fertilizers and Agricultural Chemicals,18235.08,,2487.54,,,,,,,,,,,,,
1178,c0f99b74-261d-4b05-9652-b39e1a0ceafd_2018,c0f99b74-261d-4b05-9652-b39e1a0ceafd,2018,Asia / Pacific,China,Fertilizers and Agricultural Chemicals,18235.08,,2495.4,,,,,,,,,,,,,
1179,88f69727-f011-4838-bb8c-0d0c78a79da8_2020,88f69727-f011-4838-bb8c-0d0c78a79da8,2020,Europe,Luxembourg,Movies and Entertainment,16985.97,5584.0,7880.0,0.0,3700.0,16300.0,,,1031441.22,,,,,0.005,,
1180,88f69727-f011-4838-bb8c-0d0c78a79da8_2019,88f69727-f011-4838-bb8c-0d0c78a79da8,2019,Europe,Luxembourg,Movies and Entertainment,16985.97,4405.0,6764.0,,,,,,,,23400.000001872,,,0.0055556,14.0,336462.0
1181,88f69727-f011-4838-bb8c-0d0c78a79da8_2018,88f69727-f011-4838-bb8c-0d0c78a79da8,2018,Europe,Luxembourg,Movies and Entertainment,16985.97,3651.0,5259.0,,,,,,,,,,,0.0055556,,222000.0
1182,56af744b-f710-402a-aac1-e6dcf08c862f_2020,56af744b-f710-402a-aac1-e6dcf08c862f,2020,United States and Canada,United States,Movies and Entertainment,17665.32,8200.0,1637.46,18884.0,114780.0,1913.0,,,362925.23,362925.23,,,,0.83,0.0,4781510.0
1183,56af744b-f710-402a-aac1-e6dcf08c862f_2019,56af744b-f710-402a-aac1-e6dcf08c862f,2019,United States and Canada,United States,Movies and Entertainment,17665.32,10500.0,10159.9,,,,,,,,,,,0.77,5.89,14563122.0
1184,56af744b-f710-402a-aac1-e6dcf08c862f_2018,56af744b-f710-402a-aac1-e6dcf08c862f,2018,United States and Canada,United States,Movies and Entertainment,17665.32,9500.0,9491.11,,,,,,,,,,,0.77,12.43,11591603.0
1185,3df9a1da-20a5-4b78-bb82-f0fd507123b9_2020,3df9a1da-20a5-4b78-bb82-f0fd507123b9,2020,Asia / Pacific,China,Diversified Banks,19879.35,46952.0,11877.7,5088.0,62155.0,,2233.0,,,,109383.00000875063,,,,2.5,
1186,3df9a1da-20a5-4b78-bb82-f0fd507123b9_2019,3df9a1da-20a5-4b78-bb82-f0fd507123b9,2019,Asia / Pacific,China,Diversified Banks,19879.35,46104.0,,,63869.0,,2001.0,,,,110833.00000886664,,,0.35714,0.97,
1187,3df9a1da-20a5-4b78-bb82-f0fd507123b9_2018,3df9a1da-20a5-4b78-bb82-f0fd507123b9,2018,Asia / Pacific,China,Diversified Banks,19879.35,45326.0,10321.33,5471.0,66191.0,,2205.0,,,,,,,0.46154,,
1188,51ebf0b1-b8b7-4f92-b00c-f600c36d42c5_2020,51ebf0b1-b8b7-4f92-b00c-f600c36d42c5,2020,Asia / Pacific,Hong Kong,Electric Utilities,18908.29,,,45105000.0,,16789000.0,,,86434884.16,5377400000.0,,,,,142.32,
1189,51ebf0b1-b8b7-4f92-b00c-f600c36d42c5_2019,51ebf0b1-b8b7-4f92-b00c-f600c36d42c5,2019,Asia / Pacific,Hong Kong,Electric Utilities,18908.29,7004.0,9666.36,,,,,,,,,25856.6,,0.55556,,
1190,51ebf0b1-b8b7-4f92-b00c-f600c36d42c5_2018,51ebf0b1-b8b7-4f92-b00c-f600c36d42c5,2018,Asia / Pacific,Hong Kong,Electric Utilities,18908.29,7634.0,10313.42,,,,,,,,,27012.6,,0.5,,
1191,93a47b0d-bab3-4a1a-8d14-1242906c283b_2020,93a47b0d-bab3-4a1a-8d14-1242906c283b,2020,Asia / Pacific,China,Diversified Banks,19281.61,59262.0,12764.5,,,,,,,,,4396000.0,,,,
1192,93a47b0d-bab3-4a1a-8d14-1242906c283b_2019,93a47b0d-bab3-4a1a-8d14-1242906c283b,2019,Asia / Pacific,China,Diversified Banks,19281.61,58933.0,16327.64,,,,,,,,,3420000.0,,0.4,,
1193,93a47b0d-bab3-4a1a-8d14-1242906c283b_2018,93a47b0d-bab3-4a1a-8d14-1242906c283b,2018,Asia / Pacific,China,Diversified Banks,19281.61,58338.0,14974.76,,,,,,,,,,,0.4,,
1194,7b1fefd3-15cd-4fb6-acc3-e5a8eee9e25c_2020,7b1fefd3-15cd-4fb6-acc3-e5a8eee9e25c,2020,Asia / Pacific,India,Integrated Oil and Gas,20418.23,30105.0,46513.5,18195.0,,40075518.0,,,,,81824898.006546,1423500.0,,0.1,0.0,
1195,7b1fefd3-15cd-4fb6-acc3-e5a8eee9e25c_2019,7b1fefd3-15cd-4fb6-acc3-e5a8eee9e25c,2019,Asia / Pacific,India,Integrated Oil and Gas,20418.23,34488.0,49428.29,27270.0,743.0,,158525.0,,,,74095102.0059276,1514740.0,,,,
1196,7b1fefd3-15cd-4fb6-acc3-e5a8eee9e25c_2018,7b1fefd3-15cd-4fb6-acc3-e5a8eee9e25c,2018,Asia / Pacific,India,Integrated Oil and Gas,20418.23,,37831.63,,550.0,,107397.0,,,,,1482130.0,,,,
1197,c2e35552-d1f6-4fb7-bbf4-d475ad158182_2020,c2e35552-d1f6-4fb7-bbf4-d475ad158182,2020,Europe,Ireland,Health Care Equipment,17021.49,13000.0,,25569.0,46055.0,197661.0,,,561643.25,,,,,,0.66,
1198,c2e35552-d1f6-4fb7-bbf4-d475ad158182_2019,c2e35552-d1f6-4fb7-bbf4-d475ad158182,2019,Europe,Ireland,Health Care Equipment,17021.49,12000.0,2447.75,,,,,,,,,,,0.90909,,
1199,c2e35552-d1f6-4fb7-bbf4-d475ad158182_2018,c2e35552-d1f6-4fb7-bbf4-d475ad158182,2018,Europe,Ireland,Health Care Equipment,17021.49,12000.0,2305.07,,,,,,,,,,,,,
1200,b70a06c6-ce1a-4ea1-a398-d92d26011d82_2020,b70a06c6-ce1a-4ea1-a398-d92d26011d82,2020,United States and Canada,United States,Airlines,18758.44,74000.0,15084.63,17549.1,196.561,1109.69,1755.0,,,2172647.39,,11174100.0,,0.83333,0.0,
1201,b70a06c6-ce1a-4ea1-a398-d92d26011d82_2019,b70a06c6-ce1a-4ea1-a398-d92d26011d82,2019,United States and Canada,United States,Airlines,18758.44,91000.0,41478.98,,290.839,3516.71,,1107.0,,,155268000.01242146,3615940.0,,0.84615,12.35,
1202,b70a06c6-ce1a-4ea1-a398-d92d26011d82_2018,b70a06c6-ce1a-4ea1-a398-d92d26011d82,2018,United States and Canada,United States,Airlines,18758.44,,,,273.46,,164696.0,1379.0,,,,,,,,
1203,033e19c4-c85d-40f9-9e18-6330a021b02a_2020,033e19c4-c85d-40f9-9e18-6330a021b02a,2020,Africa / Middle East,Saudi Arabia,Fertilizers and Agricultural Chemicals,20489.62,,782.53,,235399.0,87282.0,,,13322892.9,19006152.23,,,,,0.0,
1204,033e19c4-c85d-40f9-9e18-6330a021b02a_2019,033e19c4-c85d-40f9-9e18-6330a021b02a,2019,Africa / Middle East,Saudi Arabia,Fertilizers and Agricultural Chemicals,20489.62,,773.14,,,,,,,,,,,,,
1205,033e19c4-c85d-40f9-9e18-6330a021b02a_2018,033e19c4-c85d-40f9-9e18-6330a021b02a,2018,Africa / Middle East,Saudi Arabia,Fertilizers and Agricultural Chemicals,20489.62,,,,,,,,,,,,,,,
1206,447651be-ac02-47ef-8ca2-3e5fd6d3e4fa_2020,447651be-ac02-47ef-8ca2-3e5fd6d3e4fa,2020,United States and Canada,Canada,Oil and Gas Exploration and Production,19159.39,296.0,1540.01,2067.2,82.317,1345160.0,,,1398000.0,1398000.0,,,,0.8,0.0,
1207,447651be-ac02-47ef-8ca2-3e5fd6d3e4fa_2019,447651be-ac02-47ef-8ca2-3e5fd6d3e4fa,2019,United States and Canada,Canada,Oil and Gas Exploration and Production,19159.39,243.0,1271.18,,,,,,,,,,,0.77778,,
1208,447651be-ac02-47ef-8ca2-3e5fd6d3e4fa_2018,447651be-ac02-47ef-8ca2-3e5fd6d3e4fa,2018,United States and Canada,Canada,Oil and Gas Exploration and Production,19159.39,237.0,1168.64,1440.43,245.074,,,,,,,,,0.8,,
1209,ce899f8c-f6fb-49dc-aa11-495b5cdfc70e_2020,ce899f8c-f6fb-49dc-aa11-495b5cdfc70e,2020,Asia / Pacific,China,Restaurants,20456.52,,7269.79,135615.0,1873760.0,5814854.0,,,,,,8600000.0,,0.90909,2.64,
1210,ce899f8c-f6fb-49dc-aa11-495b5cdfc70e_2019,ce899f8c-f6fb-49dc-aa11-495b5cdfc70e,2019,Asia / Pacific,China,Restaurants,20456.52,450000.0,,114720.0,1956070.0,,,,,,,,0.976,0.83333,,
1211,ce899f8c-f6fb-49dc-aa11-495b5cdfc70e_2018,ce899f8c-f6fb-49dc-aa11-495b5cdfc70e,2018,Asia / Pacific,China,Restaurants,20456.52,450000.0,7403.52,,1925000.0,,,,,,,13000000.0,,,,
1212,398b88f0-06fd-43d4-8975-984845d95939_2020,398b88f0-06fd-43d4-8975-984845d95939,2020,United States and Canada,Canada,Restaurants,18103.81,5200.0,4383.76,,,,,,,,,,,,9.0,
1213,398b88f0-06fd-43d4-8975-984845d95939_2019,398b88f0-06fd-43d4-8975-984845d95939,2019,United States and Canada,Canada,Restaurants,18103.81,6300.0,4944.09,,,,,,,,,,,,,
1214,398b88f0-06fd-43d4-8975-984845d95939_2018,398b88f0-06fd-43d4-8975-984845d95939,2018,United States and Canada,Canada,Restaurants,18103.81,6000.0,4727.02,,,,,,,,,,,,,
1215,91035e0c-9f69-455a-b2a2-96422e59a5ff_2020,91035e0c-9f69-455a-b2a2-96422e59a5ff,2020,Europe,France,Electrical Components and Equipment,17856.68,36726.0,6099.5,57000.0,,3331000.0,50000.0,45000.0,698000.0,773000.0,406000.0,17.0,0.896,0.75,,1740822.0
1216,91035e0c-9f69-455a-b2a2-96422e59a5ff_2019,91035e0c-9f69-455a-b2a2-96422e59a5ff,2019,Europe,France,Electrical Components and Equipment,17856.68,34501.0,6622.3,54976.0,112917.0,2230000.0,51000.0,45900.0,773000.0,,436000.0,17.0,,0.73,,2754258.0
1217,91035e0c-9f69-455a-b2a2-96422e59a5ff_2018,91035e0c-9f69-455a-b2a2-96422e59a5ff,2018,Europe,France,Electrical Components and Equipment,17856.68,33937.0,5997.2,,,2500000.0,54000.0,49140.0,,,451000.0,,,0.8,28.1,2389490.0
1218,6a6e4b3f-0005-46ea-9f6c-8f4d8b588dae_2020,6a6e4b3f-0005-46ea-9f6c-8f4d8b588dae,2020,United States and Canada,United States,Asset Management and Custody Banks,17910.82,20900.0,5257.51,1610.0,24151.0,45982.0,,,59324.69,127866.64,,460000.0,,0.9230769231,0.0,9189814.0
1219,6a6e4b3f-0005-46ea-9f6c-8f4d8b588dae_2019,6a6e4b3f-0005-46ea-9f6c-8f4d8b588dae,2019,United States and Canada,United States,Asset Management and Custody Banks,17910.82,19800.0,5355.87,1909.0,,45067.0,,,,,,450000.0,,0.9230769231,,9459768.0
1220,6a6e4b3f-0005-46ea-9f6c-8f4d8b588dae_2018,6a6e4b3f-0005-46ea-9f6c-8f4d8b588dae,2018,United States and Canada,United States,Asset Management and Custody Banks,17910.82,18800.0,5256.54,2637.0,,19281.0,,,,,,455000.0,,0.8571428570999999,,7971986.0
1221,b1ca0948-c8fa-4883-9789-a6bf5532950b_2020,b1ca0948-c8fa-4883-9789-a6bf5532950b,2020,United States and Canada,Canada,Gold,19398.78,6210.0,,462.766,,1300.0,60449699.22,,5866870.117,9532210.0,2758760.009942923,166080.0,,,29.51,
1222,b1ca0948-c8fa-4883-9789-a6bf5532950b_2019,b1ca0948-c8fa-4883-9789-a6bf5532950b,2019,United States and Canada,Canada,Gold,19398.78,,2195.01,442.418,78.413,,,,,,,,,,,
1223,b1ca0948-c8fa-4883-9789-a6bf5532950b_2018,b1ca0948-c8fa-4883-9789-a6bf5532950b,2018,United States and Canada,Canada,Gold,19398.78,5990.0,1927.84,332.437,,1300.0,,,,,,,,,,
1224,8942712f-1847-4712-83b5-6cd8b36e8263_2020,8942712f-1847-4712-83b5-6cd8b36e8263,2020,United States and Canada,United States,Multi-Utilities,16044.91,8191.0,5646.56,3447385.0,2239.0,1200.0,,171035.0,6011000.0,1137720000.0,6551000.0,,,0.9090909091,14.08,9833511.0
1225,8942712f-1847-4712-83b5-6cd8b36e8263_2019,8942712f-1847-4712-83b5-6cd8b36e8263,2019,United States and Canada,United States,Multi-Utilities,16044.91,,,3845830.0,1291.0,,,,,1105050000.0,6725000.0,,,,,898670.0
1226,8942712f-1847-4712-83b5-6cd8b36e8263_2018,8942712f-1847-4712-83b5-6cd8b36e8263,2018,United States and Canada,United States,Multi-Utilities,16044.91,7990.0,,3825389.0,1834.0,15944100.0,,,,,5923000.0,,,0.8181818182,,8091185.0
1227,553e7836-eea5-4772-975d-287fb1f04f0c_2020,553e7836-eea5-4772-975d-287fb1f04f0c,2020,Asia / Pacific,India,Independent Power Producers and Energy Traders,19289.5,19165.0,12832.75,240369173.0,23267.0,978.052,,,63004575.45,593240000.0,1209340000.0967472,,,0.8,0.0,
1228,553e7836-eea5-4772-975d-287fb1f04f0c_2019,553e7836-eea5-4772-975d-287fb1f04f0c,2019,Asia / Pacific,India,Independent Power Producers and Energy Traders,19289.5,20244.0,11756.85,,,,,,,,1244730000.0995784,660120.0,,,477.29,
1229,553e7836-eea5-4772-975d-287fb1f04f0c_2018,553e7836-eea5-4772-975d-287fb1f04f0c,2018,Asia / Pacific,India,Independent Power Producers and Energy Traders,19289.5,21584.0,10326.23,,,978.052,,,,,,816039.0,,,,
1230,21409e41-26de-4b0d-916f-7c756c065f13_2020,21409e41-26de-4b0d-916f-7c756c065f13,2020,Asia / Pacific,India,Automobile Manufacturers,17807.71,78906.0,30677.49,,389.768,2.64,217604.9957,,10881552.0,10881552.0,1135050.0489796929,,,0.5,94.03,
1231,21409e41-26de-4b0d-916f-7c756c065f13_2019,21409e41-26de-4b0d-916f-7c756c065f13,2019,Asia / Pacific,India,Automobile Manufacturers,17807.71,82797.0,,,,,,,,,,,,,30.15,
1232,21409e41-26de-4b0d-916f-7c756c065f13_2018,21409e41-26de-4b0d-916f-7c756c065f13,2018,Asia / Pacific,India,Automobile Manufacturers,17807.71,81090.0,34244.66,,,2.64,,,,,,,,,,
1233,b4d1dc29-f419-4523-81f1-1299e8d8146b_2020,b4d1dc29-f419-4523-81f1-1299e8d8146b,2020,Asia / Pacific,Malaysia,Diversified Banks,17774.67,19414.0,2117.31,4466.0,17599.0,11017.0,,,225436.0,221088.46,,1164840.0,,0.55556,0.0,
1234,b4d1dc29-f419-4523-81f1-1299e8d8146b_2019,b4d1dc29-f419-4523-81f1-1299e8d8146b,2019,Asia / Pacific,Malaysia,Diversified Banks,17774.67,19260.0,,,,,,,204152.0,,,661428.0,,0.66667,,
1235,b4d1dc29-f419-4523-81f1-1299e8d8146b_2018,b4d1dc29-f419-4523-81f1-1299e8d8146b,2018,Asia / Pacific,Malaysia,Diversified Banks,17774.67,18721.0,2239.1,,,,,,176554.0,,,,,0.57143,,
1236,86c6c179-f425-450f-bcc8-b4bf1a31bb11_2020,86c6c179-f425-450f-bcc8-b4bf1a31bb11,2020,Asia / Pacific,China,Semiconductors,17195.88,2192.0,456.16,10487.0,45012.0,,,,264533.04,1782984.98,,,,,0.0,
1237,86c6c179-f425-450f-bcc8-b4bf1a31bb11_2019,86c6c179-f425-450f-bcc8-b4bf1a31bb11,2019,Asia / Pacific,China,Semiconductors,17195.88,2192.0,478.5,,,,,,,,,,,,,
1238,86c6c179-f425-450f-bcc8-b4bf1a31bb11_2018,86c6c179-f425-450f-bcc8-b4bf1a31bb11,2018,Asia / Pacific,China,Semiconductors,17195.88,,342.92,,,,,,,,,,,,,
1239,cc46044e-ce77-46e3-a34a-30c70214c411_2020,cc46044e-ce77-46e3-a34a-30c70214c411,2020,United States and Canada,United States,Household Products,17178.55,5100.0,4307.32,93161.0,72640.0,225956.0,,16392.0,1130114.0,1875708.0,446702.0,,,0.9,0.0,9889792.0
1240,cc46044e-ce77-46e3-a34a-30c70214c411_2019,cc46044e-ce77-46e3-a34a-30c70214c411,2019,United States and Canada,United States,Household Products,17178.55,4800.0,3833.9,87540.0,78157.0,213892.0,,,1104708.0,1927428.0,458092.0,,,,1.06,8985122.0
1241,cc46044e-ce77-46e3-a34a-30c70214c411_2018,cc46044e-ce77-46e3-a34a-30c70214c411,2018,United States and Canada,United States,Household Products,17178.55,4700.0,3647.56,89402.0,80808.0,224579.0,61960.0,11565.0,1106186.0,,475871.0,,,0.9,,7267713.0
1242,966b70fe-6403-4d4f-b5df-b6df3c82d9cf_2020,966b70fe-6403-4d4f-b5df-b6df3c82d9cf,2020,United States and Canada,United States,Life and Health Insurance,18952.01,17400.0,13008.08,4.402,30.86,82850.0,,,185145.49,309321.5,,,,0.91667,0.0,
1243,966b70fe-6403-4d4f-b5df-b6df3c82d9cf_2019,966b70fe-6403-4d4f-b5df-b6df3c82d9cf,2019,United States and Canada,United States,Life and Health Insurance,18952.01,17601.0,14314.38,6.454,34.165,16.722,,,,,91970.0000073576,,,0.91667,,
1244,966b70fe-6403-4d4f-b5df-b6df3c82d9cf_2018,966b70fe-6403-4d4f-b5df-b6df3c82d9cf,2018,United States and Canada,United States,Life and Health Insurance,18952.01,16475.0,12562.91,6.867,36.583,,,,,,,,,,,
1245,ddabed21-68c9-492d-a014-6a5ed3cb5c32_2020,ddabed21-68c9-492d-a014-6a5ed3cb5c32,2020,Europe,Germany,Reinsurance,18221.03,3218.0,23170.08,23.94,1858.58,1771.62,1077.219963,93.52,12477.08,19039.0,30030.39933573577,242206.0,,0.0025,,2147000.0
1246,ddabed21-68c9-492d-a014-6a5ed3cb5c32_2019,ddabed21-68c9-492d-a014-6a5ed3cb5c32,2019,Europe,Germany,Reinsurance,18221.03,3083.0,21581.64,,2471.44,7986.82,160.0,93.52,19039.0,19039.0,4328.66,,,0.0033333,,2731100.0
1247,ddabed21-68c9-492d-a014-6a5ed3cb5c32_2018,ddabed21-68c9-492d-a014-6a5ed3cb5c32,2018,Europe,Germany,Reinsurance,18221.03,3317.0,18944.84,,4059.56,,159.84,77.99,13223.0,13223.0,7123.23,116758.0,,,,1811800.0
1248,ccbe7f5e-11d4-400a-86ca-f6c0f7b6e7d5_2020,ccbe7f5e-11d4-400a-86ca-f6c0f7b6e7d5,2020,United States and Canada,United States,Fertilizers and Agricultural Chemicals,20882.5,2985.0,3639.02,18008.199,789.037,781176.0,34680.0,9560.0,,143545000.0,109241000.0087393,,,0.90909,30.88,
1249,ccbe7f5e-11d4-400a-86ca-f6c0f7b6e7d5_2019,ccbe7f5e-11d4-400a-86ca-f6c0f7b6e7d5,2019,United States and Canada,United States,Fertilizers and Agricultural Chemicals,20882.5,3000.0,4050.22,18357.801,883.682,,41070.0,22810.0,60420000.0,,105585000.0084468,,,0.91667,18.53,
1250,ccbe7f5e-11d4-400a-86ca-f6c0f7b6e7d5_2018,ccbe7f5e-11d4-400a-86ca-f6c0f7b6e7d5,2018,United States and Canada,United States,Fertilizers and Agricultural Chemicals,20882.5,2950.0,3908.15,16736.801,896.392,,48390.0,18840.0,67634000.0,,,,,0.91667,,
1251,e5e703b7-b3f6-44f0-b6be-1ecd79b24fd3_2020,e5e703b7-b3f6-44f0-b6be-1ecd79b24fd3,2020,Africa / Middle East,South Africa,Precious Metals and Minerals,20695.75,21622.0,,488.0,3454.0,46315.0,2071820.0,,13155689.3,25894000.0,,713526.0,0.9462,,22.83,
1252,e5e703b7-b3f6-44f0-b6be-1ecd79b24fd3_2019,e5e703b7-b3f6-44f0-b6be-1ecd79b24fd3,2019,Africa / Middle East,South Africa,Precious Metals and Minerals,20695.75,22960.0,5857.55,533.0,3903.0,,,,,,,,0.9928,,,
1253,e5e703b7-b3f6-44f0-b6be-1ecd79b24fd3_2018,e5e703b7-b3f6-44f0-b6be-1ecd79b24fd3,2018,Africa / Middle East,South Africa,Precious Metals and Minerals,20695.75,21647.0,4388.38,,3560.0,,,,,,,,0.9541,,,
1254,17557011-8024-4f90-81e8-715fd7b9780c_2020,17557011-8024-4f90-81e8-715fd7b9780c,2020,Asia / Pacific,China,Construction Machinery and Heavy Trucks,17451.11,164177.0,31598.74,,,,,,,,,,,,,
1255,17557011-8024-4f90-81e8-715fd7b9780c_2019,17557011-8024-4f90-81e8-715fd7b9780c,2019,Asia / Pacific,China,Construction Machinery and Heavy Trucks,17451.11,165715.0,,,,,,,,,,,,,,
1256,17557011-8024-4f90-81e8-715fd7b9780c_2018,17557011-8024-4f90-81e8-715fd7b9780c,2018,Asia / Pacific,China,Construction Machinery and Heavy Trucks,17451.11,168600.0,30408.75,,,,,,,,,,,,,
1257,fbe1a091-1c50-429e-a3e5-17cd68001e99_2020,fbe1a091-1c50-429e-a3e5-17cd68001e99,2020,United States and Canada,United States,Electric Utilities,15325.78,7031.0,5560.34,1934393.0,49548.0,5268.0,164158.0048,,12711800.0,12532200.0,294031.00585685583,,,0.9,8.21,
1258,fbe1a091-1c50-429e-a3e5-17cd68001e99_2019,fbe1a091-1c50-429e-a3e5-17cd68001e99,2019,United States and Canada,United States,Electric Utilities,15325.78,6597.0,5574.41,22146.0,58531.0,5869.0,145399.0,,11672600.0,11504800.0,,,,0.9,,
1259,fbe1a091-1c50-429e-a3e5-17cd68001e99_2018,fbe1a091-1c50-429e-a3e5-17cd68001e99,2018,United States and Canada,United States,Electric Utilities,15325.78,6449.0,5698.46,19816.0,59774.0,6234.0,100582.0,,11821000.0,11649900.0,303216.00002425734,60990.0,,0.90909,14.9,
1260,04ca3230-d3eb-4a6b-ba8b-db08c79b667b_2020,04ca3230-d3eb-4a6b-ba8b-db08c79b667b,2020,United States and Canada,United States,Regional Banks,17357.43,17496.0,4667.01,6458.0,41337.0,41230.0,,,273683.06,273683.06,,275000.0,,0.91667,0.0,
1261,04ca3230-d3eb-4a6b-ba8b-db08c79b667b_2019,04ca3230-d3eb-4a6b-ba8b-db08c79b667b,2019,United States and Canada,United States,Regional Banks,17357.43,18000.0,5380.88,12.293,,,,,,,,432000.0,,0.91667,,
1262,04ca3230-d3eb-4a6b-ba8b-db08c79b667b_2018,04ca3230-d3eb-4a6b-ba8b-db08c79b667b,2018,United States and Canada,United States,Regional Banks,17357.43,17850.0,,,,,,,,,,400000.0,,0.91667,,
1263,d7e68c35-bdbd-4571-a155-f845e36c5765_2020,d7e68c35-bdbd-4571-a155-f845e36c5765,2020,Asia / Pacific,China,Independent Power Producers and Energy Traders,17041.81,18264.0,9797.18,138786854.0,40890000.0,195792.0,,,11670000.0,11670000.0,,1698550.0,,0.33333,0.0,
1264,d7e68c35-bdbd-4571-a155-f845e36c5765_2019,d7e68c35-bdbd-4571-a155-f845e36c5765,2019,Asia / Pacific,China,Independent Power Producers and Energy Traders,17041.81,18383.0,8449.5,,,,,,,,,2683920.0,,0.375,,
1265,d7e68c35-bdbd-4571-a155-f845e36c5765_2018,d7e68c35-bdbd-4571-a155-f845e36c5765,2018,Asia / Pacific,China,Independent Power Producers and Energy Traders,17041.81,18663.0,7054.93,,,,,,,,,3340680.0,,0.33333,,
1266,7c401f51-20ed-4f29-b52c-358d8c1aa219_2020,7c401f51-20ed-4f29-b52c-358d8c1aa219,2020,Asia / Pacific,India,Independent Power Producers and Energy Traders,17411.57,2980.0,3102.88,,,55271.0,,,15661900.43,79482808.27,,,,,112.61,
1267,7c401f51-20ed-4f29-b52c-358d8c1aa219_2019,7c401f51-20ed-4f29-b52c-358d8c1aa219,2019,Asia / Pacific,India,Independent Power Producers and Energy Traders,17411.57,2442.0,2800.0,,,,,,,,,,,,,
